block_number,timestamp,balance
48288341,2025-04-12 12:34:08,1246850315535415424983
48300341,2025-04-12 22:34:08,1246850315535415424983
48312341,2025-04-13 08:34:10,1246850315535415424983
48324341,2025-04-13 18:34:10,1246850315535415424983
48336341,2025-04-14 04:34:18,1246850315535415424983
48348341,2025-04-14 14:34:18,1246850315535415424983
48360341,2025-04-15 00:34:19,1246850315535415424983
48372341,2025-04-15 10:34:23,1246850315535415424983
48384341,2025-04-15 20:34:27,1246885533117858743847
48396341,2025-04-16 06:34:30,1246885533117858743847
48396342,2025-04-16 06:34:33,1246885533117858743847
48408342,2025-04-16 16:34:44,1246885533117858743847
48420342,2025-04-17 02:34:49,1246885533117858743847
48432342,2025-04-17 12:38:45,1246885533117858743847
48444342,2025-04-17 22:40:08,1246885533117858743847
48456342,2025-04-18 08:40:08,1246885533117858743847
48468342,2025-04-18 18:40:08,1246885533117858743847
48480342,2025-04-19 04:40:10,1246885533117858743847
48480343,2025-04-19 04:40:13,1246885533117858743847
48480344,2025-04-19 04:40:16,1246885533117858743847
48480345,2025-04-19 04:40:19,1246885533117858743847
48480346,2025-04-19 04:40:22,1246885533117858743847
48492346,2025-04-19 14:40:28,1246885533117858743847
48504346,2025-04-20 00:40:36,1246885533117858743847
48516346,2025-04-20 10:40:45,1246885533117858743847
48528346,2025-04-20 20:40:45,1246885533117858743847
48540346,2025-04-21 06:40:45,1246885533117858743847
48552346,2025-04-21 16:40:49,1246885533117858743847
48564346,2025-04-22 02:40:49,1246654295538867517624
48576346,2025-04-22 12:40:51,1246654295538867517624
48588346,2025-04-22 22:41:43,1246654295538867517624
48600346,2025-04-23 08:41:43,1246182540563293353519
48612346,2025-04-23 18:41:47,1246997202639180793587
48612347,2025-04-23 18:41:50,1246997202639180793587
48624347,2025-04-24 04:42:10,1246997202639180793587
48636347,2025-04-24 14:42:14,1235879483507939603062
48648347,2025-04-25 00:42:23,1235879483507939603062
48660347,2025-04-25 10:42:33,1235879483507939603062
48672347,2025-04-25 20:42:41,1235879483507939603062
48684347,2025-04-26 06:43:04,232063945598464911624
48696347,2025-04-26 16:43:11,232063945598464911624
48708347,2025-04-27 02:43:14,232063945598464911624
48720347,2025-04-27 12:43:22,232063945598464911624
48732347,2025-04-27 22:43:22,232063945598464911624
48744347,2025-04-28 08:43:22,265366504199689375502
48756347,2025-04-28 18:43:24,265366504199689375502
48768347,2025-04-29 04:43:24,265366504199689375502
48780347,2025-04-29 11:56:27,265366504199689375502
48792347,2025-04-29 16:57:56,265366504199689375502
48804347,2025-04-29 21:57:58,265366504199689375502
48816347,2025-04-30 02:57:59,265366504199689375502
48828347,2025-04-30 07:57:59,265366504199689375502
48840347,2025-04-30 12:58:43,265366504199689375502
48852347,2025-04-30 17:58:43,265366504199689375502
48864347,2025-04-30 22:58:43,265366504199689375502
48876347,2025-05-01 03:58:44,265366504199689375502
48888347,2025-05-01 08:58:44,265366504199689375502
48900347,2025-05-01 13:58:45,265366504199689375502
48912347,2025-05-01 18:58:53,265747491359707093478
48924347,2025-05-01 23:59:08,265747491359707093478
48936347,2025-05-02 04:59:13,265747491359707093478
48948347,2025-05-02 09:59:14,265747491359707093478
48960347,2025-05-02 14:59:40,265747491359707093478
48972347,2025-05-02 19:59:41,265747491359707093478
48984347,2025-05-03 00:59:42,265747491359707093478
48996347,2025-05-03 05:59:42,265747491359707093478
49008347,2025-05-03 10:59:43,265747491359707093478
49020347,2025-05-03 15:59:44,265747491359707093478
49032347,2025-05-03 20:59:46,265747491359707093478
49044347,2025-05-04 01:59:46,265747491359707093478
49056347,2025-05-04 06:59:46,265747491359707093478
49068347,2025-05-04 11:59:46,265747491359707093478
49080347,2025-05-04 16:59:47,265747491359707093478
49092347,2025-05-04 21:59:47,265747491359707093478
49104347,2025-05-05 02:59:47,265747491359707093478
49116347,2025-05-05 07:59:48,265747491359707093478
49128347,2025-05-05 12:59:49,265747491359707093478
49140347,2025-05-05 17:59:50,265747491359707093478
49152347,2025-05-05 22:59:50,265747491359707093478
49164347,2025-05-06 03:59:50,265747491359707093478
49176347,2025-05-06 08:59:50,265747491359707093478
49176348,2025-05-06 08:59:52,265747491359707093478
49188348,2025-05-06 13:59:55,265870047934092479652
49200348,2025-05-06 18:59:56,267560764064375755352
49212348,2025-05-07 00:00:02,267560764064375755352
49224348,2025-05-07 05:00:02,267560764064375755352
49236348,2025-05-07 10:00:04,267560764064375755352
49248348,2025-05-07 15:00:07,267560764064375755352
49260348,2025-05-07 20:00:13,267560764064375755352
49272348,2025-05-08 01:00:14,267560764064375755352
49284348,2025-05-08 06:00:16,267560764064375755352
49296348,2025-05-08 11:00:29,102280456552314362887
49308348,2025-05-08 16:00:32,58388534741950590020
49320348,2025-05-08 21:01:38,55026842246899536525
49332348,2025-05-09 02:01:38,55026842246899536525
49344348,2025-05-09 07:01:38,55026842246899536525
49356348,2025-05-09 12:01:38,55026842246899536525
49368348,2025-05-09 17:01:39,55026842246899536525
49380348,2025-05-09 22:01:39,55026842246899536525
49392348,2025-05-10 03:01:39,55026842246899536525
49404348,2025-05-10 08:01:39,55026842246899536525
49416348,2025-05-10 13:01:40,55026842246899536525
49428348,2025-05-10 18:01:41,55026842246899536525
49440348,2025-05-10 23:01:42,55026842246899536525
49452348,2025-05-11 04:01:42,55026842246899536525
49464348,2025-05-11 09:01:43,55026842246899536525
49476348,2025-05-11 14:01:43,55026842246899536525
49488348,2025-05-11 19:01:45,59225367669152229664
49500348,2025-05-12 00:01:46,59225367669152229664
49512348,2025-05-12 05:01:47,59225367669152229664
49524348,2025-05-12 10:01:47,59225367669152229664
49536348,2025-05-12 15:01:49,59225367669152229664
49548348,2025-05-12 20:01:53,59225367669152229664
49560348,2025-05-13 01:01:53,59225367669152229664
49572348,2025-05-13 06:01:55,59225367669152229664
49584348,2025-05-13 11:01:55,58977632387388577560
49596348,2025-05-13 16:01:56,58977632387388577560
49608348,2025-05-13 21:02:24,58977632387388577560
49620348,2025-05-14 02:02:37,58977632387388577560
49632348,2025-05-14 07:02:37,58977632387388577560
49644348,2025-05-14 12:02:38,58977632387388577560
49656348,2025-05-14 17:04:25,58977632387388577560
49668348,2025-05-14 22:04:31,58977632387388577560
49680348,2025-05-15 03:04:31,58977632387388577560
49692348,2025-05-15 08:04:32,58977632387388577560
49704348,2025-05-15 13:04:33,58977632387388577560
49716348,2025-05-15 18:04:35,58977632387388577560
49728348,2025-05-15 23:04:41,58977632387388577560
49740348,2025-05-16 04:04:41,58977632387388577560
49752348,2025-05-16 09:04:42,58977632387388577560
49764348,2025-05-16 14:04:45,58977632387388577560
49776348,2025-05-16 19:04:46,58977632387388577560
49788348,2025-05-17 00:04:47,58977632387388577560
49800348,2025-05-17 05:04:48,58977632387388577560
49812348,2025-05-17 10:04:48,58977632387388577560
49824348,2025-05-17 15:04:49,58977632387388577560
49836348,2025-05-17 20:04:50,58977632387388577560
49848348,2025-05-18 01:04:51,58977632387388577560
49860348,2025-05-18 06:04:52,58977632387388577560
49872348,2025-05-18 11:04:53,57554546848802123423
49884348,2025-05-18 16:04:53,57554546848802123423
49896348,2025-05-18 21:04:54,57554546848802123423
49908348,2025-05-19 02:04:56,57554546848802123423
49920348,2025-05-19 07:04:56,57554546848802123423
49932348,2025-05-19 12:04:56,57554546848802123423
49944348,2025-05-19 17:05:00,57331914874016068741
49956348,2025-05-19 22:05:02,57331914874016068741
49968348,2025-05-20 03:05:03,57331914874016068741
49980348,2025-05-20 08:05:05,57331914874016068741
49992348,2025-05-20 13:05:09,57331914874016068741
50004348,2025-05-20 18:05:18,57331914874016068741
50016348,2025-05-20 23:05:22,57331914874016068741
50028348,2025-05-21 04:05:25,57331914874016068741
50040348,2025-05-21 09:05:26,57331914874016068741
50052348,2025-05-21 14:05:56,57331914874016068741
50064348,2025-05-21 19:05:58,57331914874016068741
50076348,2025-05-22 00:06:03,57331914874016068741
50088348,2025-05-22 05:06:04,57331914874016068741
50100348,2025-05-22 10:06:05,57331914874016068741
50112348,2025-05-22 15:06:06,57331914874016068741
50124348,2025-05-22 20:06:09,57331914874016068741
50136348,2025-05-23 01:06:24,57331914874016068741
50148348,2025-05-23 06:06:26,57331914874016068741
50160348,2025-05-23 11:06:27,57331914874016068741
50172348,2025-05-23 16:06:28,57331914874016068741
50184348,2025-05-23 21:06:30,57331914874016068741
50196348,2025-05-24 02:06:33,57331914874016068741
50208348,2025-05-24 07:06:40,57331914874016068741
50220348,2025-05-24 12:06:40,57331914874016068741
50232348,2025-05-24 17:06:48,57331914874016068741
50244348,2025-05-24 22:06:51,57331914874016068741
50256348,2025-05-25 03:06:52,57331914874016068741
50268348,2025-05-25 08:06:55,57331914874016068741
50280348,2025-05-25 13:06:56,57331914874016068741
50292348,2025-05-25 18:06:58,57331914874016068741
50304348,2025-05-25 23:07:01,57331914874016068741
50316348,2025-05-26 04:07:01,57331914874016068741
50328348,2025-05-26 09:07:53,57331914874016068741
50340348,2025-05-26 14:07:56,57331914874016068741
50352348,2025-05-26 19:08:00,57331914874016068741
50364348,2025-05-27 00:08:01,57331914874016068741
50376348,2025-05-27 05:08:01,57331914874016068741
50388348,2025-05-27 10:08:03,57331914874016068741
50400348,2025-05-27 15:08:24,57335142275431322463
50412348,2025-05-27 20:08:28,57335142275431322463
50424348,2025-05-28 01:08:33,57335142275431322463
50436348,2025-05-28 06:08:36,57335142275431322463
50448348,2025-05-28 11:09:10,57335142275431322463
50460348,2025-05-28 16:09:12,57335142275431322463
50472348,2025-05-28 21:10:22,57335142275431322463
50484348,2025-05-29 02:10:22,57335142275431322463
50496348,2025-05-29 07:12:22,57335142275431322463
50508348,2025-05-29 12:12:23,55420914431641099300
50520348,2025-05-29 17:12:26,56420914431641099300
50532348,2025-05-29 22:12:27,56420914431641099300
50532349,2025-05-29 22:12:28,56420914431641099300
50544349,2025-05-30 03:12:28,56420914431641099300
50556349,2025-05-30 08:12:31,56420914431641099300
50568349,2025-05-30 13:12:34,56420914431641099300
50580349,2025-05-30 18:12:38,56420914431641099300
50592349,2025-05-30 23:12:39,61430914431641099300
50604349,2025-05-31 04:12:40,61430914431641099300
50616349,2025-05-31 09:12:41,67430914431641099300
50628349,2025-05-31 14:12:44,67430914431641099300
50640349,2025-05-31 19:12:47,67430914431641099300
50652349,2025-06-01 00:12:47,67430914431641099300
50664349,2025-06-01 05:12:47,67430914431641099300
50676349,2025-06-01 10:12:49,67430914431641099300
50688349,2025-06-01 15:12:51,67430914431641099300
50700349,2025-06-01 20:13:09,67430914431641099300
50712349,2025-06-02 01:13:09,67430914431641099300
50724349,2025-06-02 06:13:12,67430914431641099300
50736349,2025-06-02 11:13:15,67430914431641099300
50760349,2025-06-02 21:13:24,67430914431641099300
50772349,2025-06-03 02:13:26,67430914431641099300
50784349,2025-06-03 07:13:30,67430914431641099300
50796349,2025-06-03 12:13:37,67430914431641099300
50808349,2025-06-03 17:13:40,67430914431641099300
