block_number,timestamp,balance
21923139,2025-02-25 15:47:35,154364172941394540216
21926639,2025-02-26 03:31:11,154364172941394540216
21930139,2025-02-26 15:14:35,154364172941394540216
21933639,2025-02-27 02:57:23,154364172941394540216
21937139,2025-02-27 14:41:23,154364172941394540216
21940639,2025-02-28 02:23:23,154364172941394540216
21944139,2025-02-28 14:06:35,148791371612913602360
21947639,2025-03-01 01:49:23,148791371612913602360
21951139,2025-03-01 13:32:23,148791371612913602360
21954639,2025-03-02 01:14:59,148791371612913602360
21958139,2025-03-02 12:58:23,154638093520851605156
21961639,2025-03-03 00:39:47,154638093520851605156
21965139,2025-03-03 12:22:59,154638093520851605156
21968639,2025-03-04 00:06:59,154638093520851605156
21972139,2025-03-04 11:49:35,154638093520851605156
21975639,2025-03-04 23:32:47,154638093520851605156
21979139,2025-03-05 11:17:23,154638093520851605156
21982639,2025-03-05 23:01:23,154638093520851605156
21986139,2025-03-06 10:44:35,154638093520851605156
21989639,2025-03-06 22:28:47,154638093520851605156
21993139,2025-03-07 10:13:35,154638093520851605156
21996639,2025-03-07 21:58:23,154638093520851605156
22000139,2025-03-08 09:42:35,154638093520851605156
22003639,2025-03-08 21:26:35,154638093520851605156
22007139,2025-03-09 09:11:11,154638093520851605156
22010639,2025-03-09 20:55:59,154638093520851605156
22014139,2025-03-10 08:39:23,154638093520851605156
22017639,2025-03-10 20:23:11,154638093520851605156
22021139,2025-03-11 08:06:59,154638093520851605156
22024639,2025-03-11 19:51:47,200293495308188260313
22028139,2025-03-12 07:36:11,187816373622374902804
22031639,2025-03-12 19:19:23,187816373622374902804
22035139,2025-03-13 07:03:35,187816373622374902804
22038639,2025-03-13 18:47:23,187816373622374902804
22042139,2025-03-14 06:29:11,187816373622374902804
22045639,2025-03-14 18:14:11,187816373622374902804
22049139,2025-03-15 05:58:23,187816373622374902804
22052639,2025-03-15 17:40:35,187816373622374902804
22056139,2025-03-16 05:23:47,187816373622374902804
22059639,2025-03-16 17:07:35,190341455557579988136
22063139,2025-03-17 04:51:11,190341455557579988136
22066639,2025-03-17 16:34:11,190341455557579988136
22070139,2025-03-18 04:18:59,190341455557579988136
22073639,2025-03-18 16:04:11,190341455557579988136
22077139,2025-03-19 03:48:11,190341455557579988136
22080639,2025-03-19 15:32:11,190341455557579988136
22084139,2025-03-20 03:16:35,191463064107031764018
22087639,2025-03-20 15:00:59,229994918649615410474
22091139,2025-03-21 02:43:35,252257625154426157006
22094639,2025-03-21 14:26:47,252257625154426157006
22098139,2025-03-22 02:08:35,232702587265461884662
22101639,2025-03-22 13:51:59,232702587265461884662
22105139,2025-03-23 01:34:47,233944951848660130859
22108639,2025-03-23 13:17:11,246339291033491367618
22112139,2025-03-24 01:00:47,246339291033491367618
22115639,2025-03-24 12:42:47,246339291033491367618
22119139,2025-03-25 00:25:35,260866439912508928176
22122639,2025-03-25 12:10:47,260866439912508928176
22126139,2025-03-25 23:56:35,399693436412220748869
22129639,2025-03-26 11:39:35,404390008001140300222
22133139,2025-03-26 23:21:11,390339361441088973785
22136639,2025-03-27 11:05:11,390339361441088973785
22140139,2025-03-27 22:47:59,390339361441088973785
22143639,2025-03-28 10:31:35,390339361441088973785
22147139,2025-03-28 22:16:23,390339361441088973785
22150639,2025-03-29 10:00:35,392819068770961056804
22154139,2025-03-29 21:46:23,392819068770961056804
22157639,2025-03-30 09:28:23,392819068770961056804
22161139,2025-03-30 21:12:11,371178369846427507804
22164639,2025-03-31 08:54:47,369388845396915514533
22168139,2025-03-31 20:38:47,362588508249000324533
22171639,2025-04-01 08:22:35,334974746380566332324
22175139,2025-04-01 20:05:47,83635820648528241676
22178639,2025-04-02 07:48:47,77890636473693267558
22182139,2025-04-02 19:31:47,74747085337107727885
22185639,2025-04-03 07:14:47,74747085337107727885
22189139,2025-04-03 19:00:11,73497947112206224398
22192639,2025-04-04 06:42:47,73497947112206224398
22196139,2025-04-04 18:25:47,73497947112206224398
22199639,2025-04-05 06:09:23,71018239782334141379
22203139,2025-04-05 17:54:11,71018239782334141379
22206639,2025-04-06 05:37:47,71018239782334141379
22210139,2025-04-06 17:22:35,71018239782334141379
22213639,2025-04-07 05:07:11,71018239782334141379
22217139,2025-04-07 16:51:47,71018239782334141379
22220639,2025-04-08 04:36:59,70022484283430515440
22224139,2025-04-08 16:19:23,38290966888762065440
22227639,2025-04-09 04:02:59,38290966888762065440
22231139,2025-04-09 15:46:35,38290966888762065440
22231140,2025-04-09 15:46:47,38290966888762065440
22231141,2025-04-09 15:46:59,38290966888762065440
22231142,2025-04-09 15:47:11,38290966888762065440
22231143,2025-04-09 15:47:23,38290966888762065440
22231144,2025-04-09 15:47:35,38290966888762065440
22231145,2025-04-09 15:47:47,38290966888762065440
22231146,2025-04-09 15:47:59,38290966888762065440
22234646,2025-04-10 03:30:35,38290966888762065440
22234647,2025-04-10 03:30:47,38290966888762065440
22234648,2025-04-10 03:30:59,38290966888762065440
22234649,2025-04-10 03:31:11,38290966888762065440
22238149,2025-04-10 15:12:23,38290966888762065440
22241649,2025-04-11 02:55:35,38290966888762065440
22245149,2025-04-11 14:37:35,38290966888762065440
22248649,2025-04-12 02:20:23,38290966888762065440
22252149,2025-04-12 14:01:35,38290966888762065440
22255649,2025-04-13 01:44:35,38290966888762065440
22259149,2025-04-13 13:27:11,38290966888762065440
22262649,2025-04-14 01:09:23,38290966888762065440
22266149,2025-04-14 12:51:23,38290966888762065440
22269649,2025-04-15 00:35:47,38290966888762065440
22273149,2025-04-15 12:19:35,37666884825018524179
22276649,2025-04-16 00:04:11,37666884825018524179
22276650,2025-04-16 00:04:23,37666884825018524179
22280150,2025-04-16 11:45:59,37666884825018524179
22283650,2025-04-16 23:29:23,35944250477239999463
22287150,2025-04-17 11:13:59,23753224391280396436
22290650,2025-04-17 22:57:11,23753224391280396436
22294150,2025-04-18 10:39:11,23753224391280396436
22297650,2025-04-18 22:23:35,23753224391280396436
22301150,2025-04-19 10:06:23,23753224391280396436
22301151,2025-04-19 10:06:35,23753224391280396436
22301152,2025-04-19 10:06:47,23753224391280396436
22301153,2025-04-19 10:06:59,23753224391280396436
22301154,2025-04-19 10:07:11,23753224391280396436
22303154,2025-04-19 16:49:35,23753224391280396436
22305154,2025-04-19 23:31:23,23753224391280396436
22307154,2025-04-20 06:13:35,23753224391280396436
22309154,2025-04-20 12:55:11,23753224391280396436
22311154,2025-04-20 19:37:23,23753224391280396436
22313154,2025-04-21 02:19:35,23753224391280396436
22315154,2025-04-21 09:02:23,23753224391280396436
22317154,2025-04-21 15:43:35,23753224391280396436
22319154,2025-04-21 22:24:59,23753224391280396436
22321154,2025-04-22 05:07:47,22258865926789406924
22323154,2025-04-22 11:49:23,22258865926789406924
22325154,2025-04-22 18:30:35,22258865926789406924
22327154,2025-04-23 01:11:59,22258865926789406924
22329154,2025-04-23 07:55:11,22258865926789406924
22331154,2025-04-23 14:38:35,22258865926789406924
22331155,2025-04-23 14:38:47,22258865926789406924
22333155,2025-04-23 21:20:11,22258865926789406924
22335155,2025-04-24 04:00:23,22258865926789406924
22337155,2025-04-24 10:42:23,22258865926789406924
22339155,2025-04-24 17:26:35,22258865926789406924
22341155,2025-04-25 00:08:35,22258865926789406924
22343155,2025-04-25 06:49:59,22258865926789406924
22345155,2025-04-25 13:31:11,22258865926789406924
22347155,2025-04-25 20:13:35,22258865926789406924
22349155,2025-04-26 02:54:47,22258865926789406924
22351155,2025-04-26 09:35:47,22258865926789406924
22353155,2025-04-26 16:17:23,22258865926789406924
22355155,2025-04-26 22:58:35,22258865926789406924
22357155,2025-04-27 05:39:35,22258865926789406924
22359155,2025-04-27 12:20:23,22258865926789406924
22361155,2025-04-27 19:01:23,22258865926789406924
22363155,2025-04-28 01:42:59,22258865926789406924
22365155,2025-04-28 08:24:35,22258865926789406924
22367155,2025-04-28 15:05:47,22258865926789406924
22369155,2025-04-28 21:49:47,22258865926789406924
22371155,2025-04-29 04:31:59,19458865926789406924
22373155,2025-04-29 11:14:23,19458865926789406924
22375155,2025-04-29 17:56:35,19458865926789406924
22377155,2025-04-30 00:39:47,19458865926789406924
22379155,2025-04-30 07:22:35,19458865926789406924
22381155,2025-04-30 14:05:59,19458865926789406924
22383155,2025-04-30 20:48:59,19458865926789406924
22385155,2025-05-01 03:32:23,19458865926789406924
22387155,2025-05-01 10:16:11,19458865926789406924
22389155,2025-05-01 16:59:23,19458865926789406924
22391155,2025-05-01 23:42:11,19458865926789406924
22393155,2025-05-02 06:27:23,19458865926789406924
22395155,2025-05-02 13:11:47,19458865926789406924
22397155,2025-05-02 19:57:35,19458865926789406924
22399155,2025-05-03 02:41:59,19458865926789406924
22401155,2025-05-03 09:25:35,19458865926789406924
22403155,2025-05-03 16:08:23,19458865926789406924
22405155,2025-05-03 22:49:35,19458865926789406924
22407155,2025-05-04 05:33:23,19458865926789406924
22409155,2025-05-04 12:16:59,19458865926789406924
22411155,2025-05-04 19:01:59,18244234555513164109
22413155,2025-05-05 01:45:11,18244234555513164109
22415155,2025-05-05 08:28:47,18244234555513164109
22417155,2025-05-05 15:10:35,18244234555513164109
22419155,2025-05-05 21:54:35,18244234555513164109
22421155,2025-05-06 04:38:23,18244234555513164109
22421156,2025-05-06 04:38:35,18244234555513164109
22423156,2025-05-06 11:23:59,18244234555513164109
22425156,2025-05-06 18:07:35,18244234555513164109
22427156,2025-05-07 00:50:47,18244234555513164109
22429156,2025-05-07 07:35:59,18244234555513164109
22431156,2025-05-07 14:20:35,18244234555513164109
22433156,2025-05-07 21:16:11,18244234555513164109
22435156,2025-05-08 04:05:35,18244234555513164109
22437156,2025-05-08 10:51:35,18244234555513164109
22439156,2025-05-08 17:37:47,18244234555513164109
22441156,2025-05-09 00:24:11,18244234555513164109
22443156,2025-05-09 07:08:59,18244234555513164109
22445156,2025-05-09 13:54:59,18244234555513164109
22447156,2025-05-09 20:43:35,18244234555513164109
22449156,2025-05-10 03:31:11,18244234555513164109
22451156,2025-05-10 10:16:35,18244234555513164109
22453156,2025-05-10 17:01:35,18244234555513164109
22455156,2025-05-10 23:46:59,18244234555513164109
22457156,2025-05-11 06:33:35,18244234555513164109
22459156,2025-05-11 13:18:35,18244234555513164109
22461156,2025-05-11 20:02:47,18244234555513164109
22463156,2025-05-12 02:48:11,18244234555513164109
22465156,2025-05-12 09:33:23,18244234555513164109
22467156,2025-05-12 16:19:11,18244234555513164109
22469156,2025-05-12 23:05:35,18244234555513164109
22471156,2025-05-13 05:51:11,18244234555513164109
22473156,2025-05-13 12:36:23,18244234555513164109
22475156,2025-05-13 19:21:23,18244234555513164109
22477156,2025-05-14 02:05:59,18244234555513164109
22479156,2025-05-14 08:51:11,18244234555513164109
22481156,2025-05-14 15:37:35,18244234555513164109
22483156,2025-05-14 22:23:35,18244234555513164109
22485156,2025-05-15 05:07:47,18244234555513164109
22487156,2025-05-15 11:53:35,18244234555513164109
22489156,2025-05-15 18:37:47,18244234555513164109
22491156,2025-05-16 01:22:23,18244234555513164109
22493156,2025-05-16 08:06:47,18244234555513164109
22495156,2025-05-16 14:51:23,18244234555513164109
22497156,2025-05-16 21:37:35,18244234555513164109
22499156,2025-05-17 04:21:35,18244234555513164109
22501156,2025-05-17 11:05:35,18244234555513164109
22503156,2025-05-17 17:49:23,18244234555513164109
22505156,2025-05-18 00:33:35,18244234555513164109
22507156,2025-05-18 07:17:23,18244234555513164109
22509156,2025-05-18 14:03:11,18244234555513164109
22511156,2025-05-18 20:47:35,18244234555513164109
22513156,2025-05-19 03:30:23,18244234555513164109
22515156,2025-05-19 10:14:23,18244234555513164109
22517156,2025-05-19 16:58:23,18244234555513164109
22519156,2025-05-19 23:42:47,18244234555513164109
22521156,2025-05-20 06:26:47,18244234555513164109
22523156,2025-05-20 13:11:23,18244234555513164109
22525156,2025-05-20 19:55:47,18244234555513164109
22527156,2025-05-21 02:38:59,18244234555513164109
22529156,2025-05-21 09:22:59,18244234555513164109
22531156,2025-05-21 16:05:59,18244234555513164109
22533156,2025-05-21 22:49:59,18244234555513164109
22535156,2025-05-22 05:32:23,18244234555513164109
22537156,2025-05-22 12:15:35,18244234555513164109
22539156,2025-05-22 18:57:59,18244234555513164109
22541156,2025-05-23 01:39:35,18244234555513164109
22543156,2025-05-23 08:22:47,18244234555513164109
22545156,2025-05-23 15:05:35,18244234555513164109
22547156,2025-05-23 21:48:47,18244234555513164109
22549156,2025-05-24 04:32:47,18244234555513164109
22551156,2025-05-24 11:16:23,18244234555513164109
22553156,2025-05-24 18:00:11,18244234555513164109
22555156,2025-05-25 00:43:35,18244234555513164109
22557156,2025-05-25 07:27:11,18244234555513164109
22559156,2025-05-25 14:10:47,18244234555513164109
22561156,2025-05-25 20:54:23,18244234555513164109
22563156,2025-05-26 03:37:35,18244234555513164109
22565156,2025-05-26 10:22:35,18244234555513164109
22567156,2025-05-26 17:06:59,18244234555513164109
22569156,2025-05-26 23:49:47,18244234555513164109
22571156,2025-05-27 06:31:35,18244234555513164109
22573156,2025-05-27 13:13:35,18244234555513164109
22575156,2025-05-27 19:56:35,18244234555513164109
22577156,2025-05-28 02:38:47,18244234555513164109
22579156,2025-05-28 09:22:47,18244234555513164109
22581156,2025-05-28 16:07:11,18244234555513164109
22583156,2025-05-28 22:50:47,18244234555513164109
22585156,2025-05-29 05:32:59,18244234555513164109
22587156,2025-05-29 12:15:59,18244234555513164109
22589156,2025-05-29 19:00:35,18244234555513164109
22589157,2025-05-29 19:00:47,18244234555513164109
22591157,2025-05-30 01:43:35,18244234555513164109
22593157,2025-05-30 08:25:59,18244234555513164109
22595157,2025-05-30 15:09:11,18244234555513164109
22597157,2025-05-30 21:51:35,18244234555513164109
22599157,2025-05-31 04:33:47,18244234555513164109
22601157,2025-05-31 11:15:35,18244234555513164109
22603157,2025-05-31 17:58:11,18244234555513164109
22605157,2025-06-01 00:41:59,18244234555513164109
22607157,2025-06-01 07:25:11,18244234555513164109
22609157,2025-06-01 14:08:23,18244234555513164109
22611157,2025-06-01 20:52:11,18244234555513164109
22613157,2025-06-02 03:34:23,18244234555513164109
22615157,2025-06-02 10:16:59,18244234555513164109
22617157,2025-06-02 17:02:23,18244234555513164109
22619157,2025-06-02 23:46:23,18244234555513164109
22621157,2025-06-03 06:29:47,18244234555513164109
22623157,2025-06-03 13:12:47,18244234555513164109
22625157,2025-06-03 19:55:59,18244234555513164109
22625158,2025-06-03 19:56:11,18244234555513164109
