block_number,timestamp,balance
21775940,2025-02-05 01:52,349071941596824261418
21779440,2025-02-05 13:36,338652651154273171404
21782940,2025-02-06 01:19,338652651154273171404
21786440,2025-02-06 13:03,338652651154273171404
21789940,2025-02-07 00:45,338652651154273171404
21793440,2025-02-07 12:28,338652651154273171404
21796940,2025-02-08 00:12,333411272163647417000
21800440,2025-02-08 11:55,333411272163647417000
21803940,2025-02-08 23:40,333411272163647417000
21807440,2025-02-09 11:23,339018499096233616537
21810940,2025-02-09 23:06,339018499096233616537
21814440,2025-02-10 10:50,339018499096233616537
21817940,2025-02-10 22:34,339018499096233616537
21821440,2025-02-11 10:18,339018499096233616537
21824940,2025-02-11 22:02,339018499096233616537
21828440,2025-02-12 09:48,339018499096233616537
21831940,2025-02-12 21:37,292986159034886216537
21835440,2025-02-13 09:21,296305159406295011398
21838940,2025-02-13 21:06,262360853092776574645
21842440,2025-02-14 08:52,274837974778589932154
21845940,2025-02-14 20:38,273613735307291433852
21849440,2025-02-15 08:26,273613735307291433852
21852940,2025-02-15 20:13,273613735307291433852
21856440,2025-02-16 08:00,285804761393251036879
21859940,2025-02-16 19:45,285804761393251036879
21863440,2025-02-17 07:31,293269478546203452513
21866940,2025-02-17 19:17,265669478546203452513
21870440,2025-02-18 07:01,265669478546203452513
21873940,2025-02-18 18:45,265669478546203452513
21877440,2025-02-19 06:29,265669478546203452513
21880940,2025-02-19 18:14,265669478546203452513
21884440,2025-02-20 05:58,267511939486637547815
21887940,2025-02-20 17:43,267511939486637547815
21891440,2025-02-21 05:29,267511939486637547815
21894940,2025-02-21 17:13,267511939486637547815
21898440,2025-02-22 04:57,267511939486637547815
21901940,2025-02-22 16:42,245654215493010586697
21905440,2025-02-23 04:25,245654215493010586697
21908940,2025-02-23 16:11,245654215493010586697
21912440,2025-02-24 03:54,154364172941394540216
21915940,2025-02-24 15:39,154364172941394540216
21919440,2025-02-25 03:23,154364172941394540216
21922940,2025-02-25 15:07,154364172941394540216
21926440,2025-02-26 02:50,154364172941394540216
21929940,2025-02-26 14:34,154364172941394540216
21933440,2025-02-27 02:17,154364172941394540216
21936940,2025-02-27 14:01,154364172941394540216
21940440,2025-02-28 01:43,154364172941394540216
21943940,2025-02-28 13:26,148791371612913602360
21947440,2025-03-01 01:09,148791371612913602360
21950940,2025-03-01 12:52,148791371612913602360
21954440,2025-03-02 00:34,148791371612913602360
21957940,2025-03-02 12:18,154638093520851605156
21961440,2025-03-02 23:59,154638093520851605156
21964940,2025-03-03 11:43,154638093520851605156
21968440,2025-03-03 23:26,154638093520851605156
21971940,2025-03-04 11:09,154638093520851605156
21975440,2025-03-04 22:52,154638093520851605156
21978940,2025-03-05 10:36,154638093520851605156
21982440,2025-03-05 22:21,154638093520851605156
21985940,2025-03-06 10:04,154638093520851605156
21989440,2025-03-06 21:48,154638093520851605156
21992940,2025-03-07 09:33,154638093520851605156
21996440,2025-03-07 21:18,154638093520851605156
21999940,2025-03-08 09:02,154638093520851605156
22003440,2025-03-08 20:46,154638093520851605156
22006940,2025-03-09 08:31,154638093520851605156
22010440,2025-03-09 20:15,154638093520851605156
22013940,2025-03-10 07:59,154638093520851605156
22017440,2025-03-10 19:42,154638093520851605156
22020940,2025-03-11 07:26,154638093520851605156
22024440,2025-03-11 19:11,200293495308188260313
22027940,2025-03-12 06:56,187816373622374902804
22031440,2025-03-12 18:39,187816373622374902804
22034940,2025-03-13 06:23,187816373622374902804
22038440,2025-03-13 18:07,187816373622374902804
22041940,2025-03-14 05:49,187816373622374902804
22045440,2025-03-14 17:33,187816373622374902804
22048940,2025-03-15 05:17,187816373622374902804
22052440,2025-03-15 17:00,187816373622374902804
22055940,2025-03-16 04:43,187816373622374902804
22059440,2025-03-16 16:27,190341455557579988136
22062940,2025-03-17 04:11,190341455557579988136
22066440,2025-03-17 15:53,190341455557579988136
22069940,2025-03-18 03:39,190341455557579988136
22073440,2025-03-18 15:23,190341455557579988136
22076940,2025-03-19 03:08,190341455557579988136
22080440,2025-03-19 14:51,190341455557579988136
22083940,2025-03-20 02:36,191463064107031764018
22087440,2025-03-20 14:21,229994918649615410474
22090940,2025-03-21 02:03,252257625154426157006
22094440,2025-03-21 13:46,252257625154426157006
22097940,2025-03-22 01:28,232702587265461884662
22101440,2025-03-22 13:11,232702587265461884662
22104940,2025-03-23 00:54,233944951848660130859
22108440,2025-03-23 12:37,246339291033491367618
22111940,2025-03-24 00:20,246339291033491367618
22115440,2025-03-24 12:02,246339291033491367618
22118940,2025-03-24 23:45,260866439912508928176
22122440,2025-03-25 11:30,260866439912508928176
22125940,2025-03-25 23:16,399693436412220748869
22129440,2025-03-26 10:59,404390008001140300222
22132940,2025-03-26 22:41,390339361441088973785
22136440,2025-03-27 10:25,390339361441088973785
22139940,2025-03-27 22:07,390339361441088973785
22143440,2025-03-28 09:51,390339361441088973785
22146940,2025-03-28 21:36,390339361441088973785
22150440,2025-03-29 09:20,392819068770961056804
22153940,2025-03-29 21:06,392819068770961056804
