block_number,timestamp,balance
22371593,2025-04-29 05:59:35,0
22373593,2025-04-29 12:42:23,0
22375593,2025-04-29 19:24:35,0
22377593,2025-04-30 02:08:11,0
22379593,2025-04-30 08:50:59,0
22381593,2025-04-30 15:34:11,0
22383593,2025-04-30 22:17:35,0
22385593,2025-05-01 05:00:11,0
22387593,2025-05-01 11:44:47,0
22389593,2025-05-01 18:27:59,0
22391593,2025-05-02 01:10:59,0
22393593,2025-05-02 07:55:59,0
22395593,2025-05-02 14:41:23,0
22397593,2025-05-02 21:26:11,0
22399593,2025-05-03 04:09:59,0
22401593,2025-05-03 10:54:35,0
22403593,2025-05-03 17:36:11,0
22405593,2025-05-04 00:18:11,0
22407593,2025-05-04 07:01:47,0
22409593,2025-05-04 13:45:59,0
22411593,2025-05-04 20:30:35,0
22413593,2025-05-05 03:13:35,0
22415593,2025-05-05 09:56:47,0
22417593,2025-05-05 16:38:47,0
22419593,2025-05-05 23:22:35,0
22421593,2025-05-06 06:07:35,0
22421594,2025-05-06 06:07:47,0
22423594,2025-05-06 12:52:35,0
22425594,2025-05-06 19:35:35,0
22427594,2025-05-07 02:19:11,0
22429594,2025-05-07 09:03:59,0
22431594,2025-05-07 15:53:35,0
22433594,2025-05-07 22:44:23,0
22435594,2025-05-08 05:34:23,0
22437594,2025-05-08 12:19:35,0
22439594,2025-05-08 19:07:23,0
22441594,2025-05-09 01:53:11,0
22443594,2025-05-09 08:38:23,0
22445594,2025-05-09 15:23:47,0
22447594,2025-05-09 22:12:35,0
22449594,2025-05-10 04:59:59,0
22451594,2025-05-10 11:45:59,0
22453594,2025-05-10 18:29:59,0
22455594,2025-05-11 01:16:23,0
22457594,2025-05-11 08:02:23,0
22459594,2025-05-11 14:46:47,0
22461594,2025-05-11 21:31:35,0
22463594,2025-05-12 04:17:23,0
22465594,2025-05-12 11:02:23,0
22467594,2025-05-12 17:47:35,0
22469594,2025-05-13 00:34:35,0
22471594,2025-05-13 07:20:47,0
22473594,2025-05-13 14:04:23,0
22475594,2025-05-13 20:50:47,0
22477594,2025-05-14 03:34:35,0
22479594,2025-05-14 10:21:11,0
22481594,2025-05-14 17:06:47,0
22483594,2025-05-14 23:51:47,0
22485594,2025-05-15 06:37:23,0
22487594,2025-05-15 13:22:11,0
22489594,2025-05-15 20:06:35,0
22491594,2025-05-16 02:50:35,0
22493594,2025-05-16 09:34:59,0
22495594,2025-05-16 16:19:59,0
22497594,2025-05-16 23:05:59,0
22499594,2025-05-17 05:49:59,0
22501594,2025-05-17 12:33:47,0
22503594,2025-05-17 19:17:23,0
22505594,2025-05-18 02:01:23,0
22507594,2025-05-18 08:46:23,0
22509594,2025-05-18 15:31:35,0
22511594,2025-05-18 22:15:35,0
22513594,2025-05-19 04:58:59,0
22515594,2025-05-19 11:42:47,0
22517594,2025-05-19 18:26:35,0
22519594,2025-05-20 01:11:11,0
22521594,2025-05-20 07:54:47,0
22523594,2025-05-20 14:40:23,0
22525594,2025-05-20 21:24:35,0
22527594,2025-05-21 04:07:35,0
22529594,2025-05-21 10:50:47,0
22531594,2025-05-21 17:34:23,0
22533594,2025-05-22 00:17:59,0
22535594,2025-05-22 07:00:47,0
22537594,2025-05-22 13:43:11,0
22539594,2025-05-22 20:25:35,0
22541594,2025-05-23 03:08:23,0
22543594,2025-05-23 09:50:23,0
22545594,2025-05-23 16:33:59,0
22547594,2025-05-23 23:16:23,0
22549594,2025-05-24 06:01:11,0
22551594,2025-05-24 12:45:23,0
22553594,2025-05-24 19:28:35,0
22555594,2025-05-25 02:11:47,0
22557594,2025-05-25 08:55:11,0
22559594,2025-05-25 15:39:35,0
22561594,2025-05-25 22:22:23,0
22563594,2025-05-26 05:06:35,0
22565594,2025-05-26 11:51:59,0
22567594,2025-05-26 18:35:23,0
22569594,2025-05-27 01:17:35,0
22571594,2025-05-27 07:59:23,0
22573594,2025-05-27 14:42:23,0
22575594,2025-05-27 21:24:47,0
22577594,2025-05-28 04:06:35,0
22579594,2025-05-28 10:51:11,0
22581594,2025-05-28 17:35:59,0
22583594,2025-05-29 00:18:35,0
22585594,2025-05-29 07:01:35,0
22587594,2025-05-29 13:44:23,0
22589594,2025-05-29 20:28:35,0
22589595,2025-05-29 20:28:47,0
22591595,2025-05-30 03:12:11,0
22593595,2025-05-30 09:54:35,0
22595595,2025-05-30 16:37:47,0
22597595,2025-05-30 23:20:11,0
22599595,2025-05-31 06:01:47,0
22601595,2025-05-31 12:43:47,0
22603595,2025-05-31 19:27:11,0
22605595,2025-06-01 02:10:35,0
22607595,2025-06-01 08:53:23,0
22609595,2025-06-01 15:36:11,0
22611595,2025-06-01 22:20:23,0
22613595,2025-06-02 05:02:59,0
22615595,2025-06-02 11:45:23,0
22617595,2025-06-02 18:30:47,0
22619595,2025-06-03 01:14:47,0
22621595,2025-06-03 07:57:47,0
22623595,2025-06-03 14:41:35,0
22625595,2025-06-03 21:23:47,0
22625596,2025-06-03 21:23:59,0
